1,2020-09-03,0,0,51,51,1461
1,2020-09-04,0,0,87,87,1548
1,2020-09-05,0,0,37,37,1585
1,2020-09-06,0,0,11,11,1596
1,2020-09-07,0,0,39,39,1635
1,2020-09-08,0,0,58,58,1693
1,2020-09-09,0,0,40,40,1733
1,2020-09-10,0,0,47,47,1780
1,2020-09-11,0,0,50,50,1830
1,2020-09-12,0,0,24,24,1854
1,2020-09-13,0,0,11,11,1865
1,2020-09-14,0,0,24,24,1889
1,2020-09-15,0,0,26,26,1915
1,2020-09-16,0,0,32,32,1947
1,2020-09-17,0,0,52,52,1999
1,2020-09-18,0,0,42,42,2041
1,2020-09-19,0,0,59,59,2100
1,2020-09-20,0,0,25,25,2125
1,2020-09-21,0,0,32,32,2157
1,2020-09-22,0,0,81,81,2238
1,2020-09-23,0,0,55,55,2293
1,2020-09-24,0,0,73,73,2366
1,2020-09-25,0,0,97,97,2463
1,2020-09-26,0,0,86,86,2549
1,2020-09-27,0,0,48,48,2597
1,2020-09-28,0,0,29,29,2626
1,2020-09-29,0,0,74,74,2700
1,2020-09-30,0,0,91,91,2791
1,2020-10-01,0,0,72,72,2863
1,2020-10-02,0,0,101,101,2964
1,2020-10-03,0,0,82,82,3046
1,2020-10-04,0,0,49,49,3095
1,2020-10-05,0,0,30,30,3125
1,2020-10-06,0,0,108,108,3233
1,2020-10-07,0,0,107,107,3340
1,2020-10-08,0,0,100,100,3440
1,2020-10-09,0,0,148,148,3588
1,2020-10-10,0,0,55,55,3643
1,2020-10-11,0,0,80,80,3723
1,2020-10-12,0,0,46,46,3769
1,2020-10-13,116,8,86,94,3863
1,2020-10-14,4,0,127,127,3990
1,2020-10-15,7,1,135,136,4126
1,2020-10-16,15,1,103,104,4230
1,2020-10-17,0,0,136,136,4366
1,2020-10-18,92,0,75,75,4441
1,2020-10-19,83,3,148,151,4592
1,2020-10-20,101,4,183,187,4779
1,2020-10-21,96,6,66,72,4851
1,2020-10-22,219,15,192,207,5058
1,2020-10-23,152,8,151,159,5217
1,2020-10-24,227,6,170,176,5393
1,2020-10-25,35,2,152,154,5547
1,2020-10-26,240,11,123,134,5681
1,2020-10-27,149,4,256,260,5941
1,2020-10-28,275,15,220,235,6176
1,2020-10-29,120,4,262,266,6442
1,2020-10-30,17488,138,158,296,6738
1,2020-10-31,22530,123,173,296,7034
1,2020-11-01,8733,39,227,266,7300
1,2020-11-02,3387,22,202,224,7524
1,2020-11-03,949,5,251,256,7780
1,2020-11-04,421,10,65,75,7855
1,2020-11-05,487,11,175,186,8041
1,2020-11-06,6466,25,281,306,8347
1,2020-11-07,4056,17,88,105,8452
1,2020-11-08,875,6,82,88,8540
1,2020-11-09,467,1,70,71,8611
1,2020-11-10,819,14,136,150,8761
1,2020-11-11,1441,12,159,171,8932
1,2020-11-12,1733,6,141,147,9079
1,2020-11-13,2117,21,94,115,9194
1,2020-11-14,1849,15,53,68,9262
1,2020-11-15,236,0,47,47,9309
1,2020-11-16,660,9,82,91,9400
1,2020-11-17,951,23,108,131,9531
1,2020-11-18,691,75,118,193,9724
1,2020-11-19,1016,29,173,202,9926
1,2020-11-20,2917,48,118,166,10092
1,2020-11-21,2173,47,109,156,10248
1,2020-11-22,88,7,36,43,10291
1,2020-11-23,418,13,67,80,10371
1,2020-11-24,3055,67,81,148,10519
1,2020-11-25,1164,31,140,171,10690
1,2020-11-26,1139,25,129,154,10844
1,2020-11-27,1227,29,54,83,10927
1,2020-11-28,2004,21,232,253,11180
1,2020-11-29,62,21,52,73,11253
1,2020-11-30,2184,123,152,275,11528
1,2020-12-01,3473,168,255,423,11951
1,2020-12-02,2587,83,204,287,12238
1,2020-12-03,5138,102,213,315,12553
1,2020-12-04,4615,104,200,304,12857
1,2020-12-05,2174,40,266,306,13163
1,2020-12-06,1636,52,61,113,13276
1,2020-12-07,4513,168,272,440,13716
1,2020-12-08,6113,213,234,447,14163
1,2020-12-09,4966,188,382,570,14733
1,2020-12-10,5310,222,286,508,15241
1,2020-12-11,7269,302,326,628,15869
1,2020-12-12,3891,157,361,518,16387
1,2020-12-13,115,7,125,132,16519
1,2020-12-14,6855,306,279,585,17104
1,2020-12-15,11170,488,423,911,18015
1,2020-12-16,10864,456,282,738,18753
1,2020-12-17,10367,403,502,905,19658
1,2020-12-18,10890,413,306,719,20377
1,2020-12-19,3279,129,396,525,20902
1,2020-12-20,688,54,180,234,21136
1,2020-12-21,16753,1998,392,2390,23526
1,2020-12-22,15702,762,327,1089,24615
1,2020-12-23,13305,491,416,907,25522
1,2020-12-24,3475,102,536,638,26160
1,2020-12-25,498,38,114,152,26312
1,2020-12-26,439,23,75,98,26410
1,2020-12-27,722,76,160,236,26646
1,2020-12-28,8167,559,255,814,27460
1,2020-12-29,10881,772,303,1075,28535
1,2020-12-30,9714,519,650,1169,29704
1,2020-12-31,14414,590,925,1515,31219
1,2021-01-01,3273,130,235,365,31584
1,2021-01-02,426,56,185,241,31825
1,2021-01-03,430,41,77,118,31943
1,2021-01-04,7740,598,601,1199,33142
1,2021-01-05,12199,832,619,1451,34593
1,2021-01-06,3234,216,271,487,35080
1,2021-01-07,7253,398,537,935,36015
1,2021-01-08,9258,425,556,981,36996
1,2021-01-09,5237,291,351,642,37638
1,2021-01-10,1420,79,252,331,37969
1,2021-01-11,19204,376,397,773,38742
1,2021-01-12,9898,463,450,913,39655
1,2021-01-13,8214,328,336,664,40319
1,2021-01-14,8351,273,363,636,40955
1,2021-01-15,7886,254,251,505,41460
1,2021-01-16,2905,156,70,226,41686
1,2021-01-17,436,26,244,270,41956
1,2021-01-18,12351,706,357,1063,43019
1,2021-01-19,13680,328,375,703,43722
1,2021-01-20,27175,453,360,813,44535
1,2021-01-21,105022,1292,255,1547,46082
1,2021-01-22,39582,341,199,540,46622
1,2021-01-23,74071,636,396,1032,47654
1,2021-01-24,34243,342,175,517,48171
1,2021-01-25,22181,230,356,586,48757
1,2021-01-26,22104,279,297,576,49333
1,2021-01-27,23049,348,336,684,50017
1,2021-01-28,10437,289,307,596,50613
1,2021-01-29,14885,323,82,405,51018
1,2021-01-30,38187,413,310,723,51741
1,2021-01-31,33122,375,180,555,52296
1,2021-02-01,37433,442,221,663,52959
1,2021-02-02,26715,407,397,804,53763
1,2021-02-03,11837,302,161,463,54226
1,2021-02-04,14675,320,555,875,55101
1,2021-02-05,24124,345,327,672,55773
1,2021-02-06,58933,478,116,594,56367
1,2021-02-07,46664,383,243,626,56993
1,2021-02-08,31244,359,484,843,57836
1,2021-02-09,32101,392,287,679,58515
1,2021-02-10,19578,305,314,619,59134
1,2021-02-11,21157,247,337,584,59718
1,2021-02-12,29447,252,282,534,60252
